Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,25,KEN,ABA,SF,31,825,9.6,0.433,0.006,0.18,5.6,12.3,8.9,11.5,NA,NA,12.2,19,NA,-1,1.4,0.4,0.023
Career,NA,,ABA,,31,825,9.6,0.433,0.006,0.18,5.6,12.3,8.9,11.5,NA,NA,12.2,19,NA,-1,1.4,0.4,0.023
