Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,22,PTC,ABA,SG,54,NA,650,6,15.9,0.38,0.8,2.3,0.341,5.3,13.6,0.386,2.7,3.7,0.731,2.5,3,5.5,2.5,3.8,5.9,15.6
Career,NA,,ABA,,54,NA,650,6,15.9,0.38,0.8,2.3,0.341,5.3,13.6,0.386,2.7,3.7,0.731,2.5,3,5.5,2.5,3.8,5.9,15.6
