Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,TOT,NBA,SG,54,NA,578,81,270,0.3,62,81,0.765,71,53,75,224
1955-56,22,PHW,NBA,SG,12,NA,82,12,35,0.343,7,12,0.583,13,9,14,31
1955-56,22,STL,NBA,SG,42,NA,496,69,235,0.294,55,69,0.797,58,44,61,193
1956-57,23,SYR,NBA,SG,11,NA,167,19,66,0.288,11,13,0.846,11,15,16,49
Career,NA,,NBA,,65,NA,745,100,336,0.298,73,94,0.777,82,68,91,273
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,STL,NBA,,42,NA,496,69,235,0.294,55,69,0.797,58,44,61,193
1 season,NA,PHW,NBA,,12,NA,82,12,35,0.343,7,12,0.583,13,9,14,31
1 season,NA,SYR,NBA,,11,NA,167,19,66,0.288,11,13,0.846,11,15,16,49
