,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2018-19,20,NOP,NBA,42:00,10,20,4,8,9,13,8,9,4,7,7,6,2,1,3,5,25,16.3
2019-20,21,NOP,NBA,32:33,9,18,4,10,5,9,4,6,4,5,8,5,2,1,5,5,23,17.7
Career,,,,42:00,10,20,4,10,9,13,8,9,4,7,8,6,2,1,5,5,25,17.7
