Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,19,MIL,NBA,SG,70,1001,4.2,0.398,0.553,0.056,1.3,8.7,5,5.5,1.5,1.4,9.3,13.5,NA,-1.2,0.4,-0.8,-0.036,NA,-4.4,-1.3,-5.7,-0.9
2016-17,20,MIL,NBA,SG,41,458,7.8,0.449,0.519,0.032,1,11.3,6.2,7.4,2.1,1.9,8.1,17.2,NA,-0.5,0.4,0,-0.005,NA,-3.2,-0.4,-3.6,-0.2
2017-18,21,TOT,NBA,SG,28,212,9.3,0.546,0.661,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,NA,0.1,0.1,0.2,0.05,NA,-1.3,-1.4,-2.6,0
2017-18,21,MIL,NBA,SG,22,173,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,NA,0.2,0.1,0.3,0.073,NA,-0.1,-1.2,-1.3,0
2017-18,21,BRK,NBA,SG,1,4,4.1,NA,NA,NA,0,0,0,31.7,0,0,NA,0,NA,0,0,0,0.106,NA,-5,-0.2,-5.3,0
2017-18,21,ORL,NBA,SG,5,35,1.1,0.417,0.333,0,3.1,9.5,6.3,0,1.4,0,25,10.1,NA,-0.1,0,-0.1,-0.07,NA,-6.8,-2.2,-9,-0.1
Career,NA,,NBA,,139,1671,5.9,0.432,0.554,0.054,1.2,9.6,5.4,6.4,1.6,1.5,8.9,14.5,NA,-1.5,0.9,-0.6,-0.017,NA,-3.7,-1,-4.7,-1.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,133,1632,6,0.432,0.557,0.055,1.2,9.6,5.4,6.5,1.6,1.5,8.7,14.7,NA,-1.4,0.9,-0.5,-0.016,NA,-3.6,-1,-4.7,-1.1
1 season,NA,ORL,NBA,,5,35,1.1,0.417,0.333,0,3.1,9.5,6.3,0,1.4,0,25,10.1,NA,-0.1,0,-0.1,-0.07,NA,-6.8,-2.2,-9,-0.1
1 season,NA,BRK,NBA,,1,4,4.1,NA,NA,NA,0,0,0,31.7,0,0,NA,0,NA,0,0,0,0.106,NA,-5,-0.2,-5.3,0
