Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1968-69,23,NYK,NBA,SF,9,88,9.8,0.368,0.3,NA,NA,NA,11.7,NA,NA,NA,-0.1,0.1,0,-0.014,NA,NA,NA,NA,NA
1969-70,24,NYK,NBA,SF,2,7,12.4,0.667,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0.257,NA,NA,NA,NA,NA
1971-72,26,ATL,NBA,SF,3,31,11.5,0.479,0.889,NA,NA,12,4,NA,NA,NA,0,0,0,0.033,NA,NA,NA,NA,NA
Career,NA,,NBA,,14,126,10.4,0.414,0.405,NA,NA,12,9.2,NA,NA,NA,-0.1,0.1,0,0.013,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,11,95,10,0.392,0.273,NA,NA,NA,10.8,NA,NA,NA,-0.1,0.1,0,0.006,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,3,31,11.5,0.479,0.889,NA,NA,12,4,NA,NA,NA,0,0,0,0.033,NA,NA,NA,NA,NA
