Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,23,NYK,NBA,SF,9,NA,88,3.7,12.3,0.3,2.9,3.7,0.778,NA,NA,9.4,3.3,NA,NA,2.9,10.2
1969-70,24,NYK,NBA,SF,2,NA,7,10.3,15.4,0.667,0,0,NA,NA,NA,0,0,NA,NA,10.3,20.6
1971-72,26,ATL,NBA,SF,3,NA,31,3.5,10.5,0.333,7,9.3,0.75,NA,NA,9.3,1.2,NA,NA,3.5,13.9
Career,NA,,NBA,,14,NA,126,4,12,0.333,3.7,4.9,0.765,NA,NA,8.9,2.6,NA,NA,3.4,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,11,NA,95,4.2,12.5,0.333,2.7,3.4,0.778,NA,NA,8.7,3,NA,NA,3.4,11
1 season,NA,ATL,NBA,,3,NA,31,3.5,10.5,0.333,7,9.3,0.75,NA,NA,9.3,1.2,NA,NA,3.5,13.9
