Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,23,NYK,NBA,SF,9,NA,9.8,1,3.3,0.3,0.8,1,0.778,NA,NA,2.6,0.9,NA,NA,0.8,2.8
1969-70,24,NYK,NBA,SF,2,NA,3.5,1,1.5,0.667,0,0,NA,NA,NA,0,0,NA,NA,1,2
1971-72,26,ATL,NBA,SF,3,NA,10.3,1,3,0.333,2,2.7,0.75,NA,NA,2.7,0.3,NA,NA,1,4
Career,NA,,NBA,,14,NA,9,1,3,0.333,0.9,1.2,0.765,NA,NA,2.2,0.6,NA,NA,0.9,2.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,11,NA,8.6,1,3,0.333,0.6,0.8,0.778,NA,NA,2.1,0.7,NA,NA,0.8,2.6
1 season,NA,ATL,NBA,,3,NA,10.3,1,3,0.333,2,2.7,0.75,NA,NA,2.7,0.3,NA,NA,1,4
