Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,28,PHI,NBA,SF,56,NA,812,8.3,20,0.414,4.9,5.6,0.873,1.4,6.1,7.4,3.4,1.4,0.4,7.5,21.4,NA,NA,100
1974-75,29,KCO,NBA,SF,29,NA,139,8.9,17.9,0.5,3.3,4,0.833,1.3,3,4.3,1.7,1.3,0.7,6.9,21.2,NA,NA,100
Career,NA,,NBA,,85,NA,951,8.4,19.7,0.425,4.6,5.3,0.868,1.4,5.6,7,3.2,1.4,0.5,7.4,21.4,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,56,NA,812,8.3,20,0.414,4.9,5.6,0.873,1.4,6.1,7.4,3.4,1.4,0.4,7.5,21.4,NA,NA,100
1 season,NA,KCO,NBA,,29,NA,139,8.9,17.9,0.5,3.3,4,0.833,1.3,3,4.3,1.7,1.3,0.7,6.9,21.2,NA,NA,100
