Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,24,SDA,ABA,SG,2,16,26.3,0.506,0.333,0.222,NA,NA,17.7,12.4,NA,NA,16.8,27.5,NA,0,0,0.1,0.193
Career,NA,,ABA,,2,16,26.3,0.506,0.333,0.222,NA,NA,17.7,12.4,NA,NA,16.8,27.5,NA,0,0,0.1,0.193
