Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,28,CHI,NBA,SF,3,NA,104,23,48,0.479,5,8,0.625,NA,NA,30,4,NA,NA,10,51
1968-69,30,SDR,NBA,SF,6,NA,232,48,109,0.44,25,31,0.806,NA,NA,51,21,NA,NA,22,121
1974-75,36,KCO,NBA,SF,4,NA,22,1,6,0.167,5,6,0.833,1,3,4,1,1,0,3,7
Career,NA,,NBA,,13,NA,358,72,163,0.442,35,45,0.778,1,3,85,26,1,0,35,179
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SDR,NBA,,6,NA,232,48,109,0.44,25,31,0.806,NA,NA,51,21,NA,NA,22,121
1 season,NA,KCO,NBA,,4,NA,22,1,6,0.167,5,6,0.833,1,3,4,1,1,0,3,7
1 season,NA,CHI,NBA,,3,NA,104,23,48,0.479,5,8,0.625,NA,NA,30,4,NA,NA,10,51
