Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,35,LAL,NBA,PG,1,NA,14,6.6,29.8,0.222,0,0,NA,0,6.6,6.6,3.3,0,0,3.3,13.2,NA,NA,106
Career,NA,,NBA,,1,NA,14,6.6,29.8,0.222,0,0,NA,0,6.6,6.6,3.3,0,0,3.3,13.2,NA,NA,106
