Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1960-61,22,LAL,NBA,PG,79,NA,2797,529,1264,0.419,331,497,0.666,NA,NA,611,333,NA,NA,213,1389
1961-62,23,LAL,NBA,PG,75,NA,3087,799,1795,0.445,712,926,0.769,NA,NA,591,402,NA,NA,173,2310
1962-63,24,LAL,NBA,PG,55,NA,2163,559,1213,0.461,371,477,0.778,NA,NA,384,307,NA,NA,150,1489
1963-64,25,LAL,NBA,PG,72,NA,2906,740,1529,0.484,584,702,0.832,NA,NA,433,403,NA,NA,200,2064
1964-65,26,LAL,NBA,PG,74,NA,3066,822,1655,0.497,648,789,0.821,NA,NA,447,364,NA,NA,221,2292
1965-66,27,LAL,NBA,PG,79,NA,3218,818,1731,0.473,840,977,0.86,NA,NA,562,480,NA,NA,243,2476
1966-67,28,LAL,NBA,PG,66,NA,2670,645,1389,0.464,602,686,0.878,NA,NA,392,447,NA,NA,160,1892
1967-68,29,LAL,NBA,SG,51,NA,1919,476,926,0.514,391,482,0.811,NA,NA,294,310,NA,NA,152,1343
1968-69,30,LAL,NBA,SG,61,NA,2394,545,1156,0.471,490,597,0.821,NA,NA,262,423,NA,NA,156,1580
1969-70,31,LAL,NBA,PG,74,NA,3106,831,1673,0.497,647,785,0.824,NA,NA,338,554,NA,NA,160,2309
1970-71,32,LAL,NBA,PG,69,NA,2845,667,1351,0.494,525,631,0.832,NA,NA,320,655,NA,NA,180,1859
1971-72,33,LAL,NBA,PG,77,NA,2973,735,1540,0.477,515,633,0.814,NA,NA,327,747,NA,NA,209,1985
1972-73,34,LAL,NBA,PG,69,NA,2460,618,1291,0.479,339,421,0.805,NA,NA,289,607,NA,NA,138,1575
1973-74,35,LAL,NBA,PG,31,NA,967,232,519,0.447,165,198,0.833,30,86,116,206,81,23,80,629
Career,NA,,NBA,,932,NA,36571,9016,19032,0.474,7160,8801,0.814,30,86,5366,6238,81,23,2435,25192
