Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1960-61,22,LAL,NBA,PG,12,NA,461,7.7,15.8,0.49,6,8.3,0.726,NA,NA,8.1,4.9,NA,NA,3,21.5
1961-62,23,LAL,NBA,PG,13,NA,557,9.3,20,0.465,7.8,9.7,0.807,NA,NA,5.7,3.7,NA,NA,2.5,26.4
1962-63,24,LAL,NBA,PG,13,NA,538,9.6,19.1,0.503,5,6.7,0.74,NA,NA,7.1,4.1,NA,NA,2.3,24.2
1963-64,25,LAL,NBA,PG,5,NA,206,10,20.1,0.496,7.3,9.3,0.792,NA,NA,6.3,3,NA,NA,3.5,27.3
1964-65,26,LAL,NBA,PG,11,NA,470,11.9,26.9,0.442,10.5,11.8,0.89,NA,NA,4.8,4.4,NA,NA,2.8,34.2
1965-66,27,LAL,NBA,PG,14,NA,619,10.8,20.8,0.518,6.3,7.3,0.872,NA,NA,5.1,4.6,NA,NA,2.3,27.9
1966-67,28,LAL,NBA,PG,1,NA,1,0,0,NA,0,0,NA,NA,NA,36,0,NA,NA,0,0
1967-68,29,LAL,NBA,SG,15,NA,622,9.5,18.1,0.527,7.6,9.8,0.781,NA,NA,4.7,4.7,NA,NA,2.7,26.7
1968-69,30,LAL,NBA,SG,18,NA,757,9.3,20.1,0.463,7.8,9.7,0.804,NA,NA,3.4,6.4,NA,NA,2.5,26.4
1969-70,31,LAL,NBA,PG,18,NA,830,8.5,18.1,0.469,7.4,9.2,0.802,NA,NA,2.9,6.5,NA,NA,2.4,24.4
1971-72,33,LAL,NBA,PG,15,NA,608,7.6,20.1,0.376,5.2,6.3,0.83,NA,NA,4.3,7.9,NA,NA,2.3,20.4
1972-73,34,LAL,NBA,PG,17,NA,638,8.5,19,0.449,5.6,7.2,0.78,NA,NA,4.3,7.4,NA,NA,2.8,22.6
1973-74,35,LAL,NBA,PG,1,NA,14,5.1,23.1,0.222,0,0,NA,0,5.1,5.1,2.6,0,0,2.6,10.3
Career,NA,,NBA,,153,NA,6321,9.2,19.7,0.469,6.9,8.6,0.805,0,5.1,4.9,5.5,0,0,2.6,25.4
