Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,35,LAL,NBA,PG,31,NA,967,10.3,23.1,0.447,7.3,8.8,0.833,1.3,3.8,5.2,9.2,3.6,1,3.6,28,NA,NA,95
Career,NA,,NBA,,31,NA,967,10.3,23.1,0.447,7.3,8.8,0.833,1.3,3.8,5.2,9.2,3.6,1,3.6,28,NA,NA,95
