Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,23,NOB,ABA,NA,22,NA,120,6.6,21,0.314,0,0.3,0,6.6,20.7,0.319,4.5,6.6,0.682,2.1,3.6,5.7,3.3,3.3,7.5,17.7
Career,NA,,ABA,NA,22,NA,120,6.6,21,0.314,0,0.3,0,6.6,20.7,0.319,4.5,6.6,0.682,2.1,3.6,5.7,3.3,3.3,7.5,17.7
