Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1995-96,22,CLE,NBA,SG,79,1150,15,0.5,0.217,0.392,3.9,11.9,7.8,35.7,2.8,1.6,21.4,23.6,NA,0.2,1.5,1.6,0.069,NA,-0.7,0.8,0.1,0.6
1996-97,23,CLE,NBA,SG,82,2269,14.8,0.519,0.279,0.543,4.3,13.5,8.8,30.2,2.3,1.3,19.9,20,NA,1.6,3.7,5.2,0.111,NA,0.1,1.6,1.7,2.1
1997-98,24,CLE,NBA,SG,46,942,9.6,0.463,0.26,0.567,3.3,8.9,6.1,29.4,2.5,0.6,24.4,18.7,NA,-0.7,1.4,0.7,0.036,NA,-2.9,1,-1.9,0
1998-99,25,CLE,NBA,PG,50,841,11,0.419,0.214,0.49,3.2,12.2,7.7,32,3,1.3,20.8,18.7,NA,-0.7,1.1,0.4,0.023,NA,-2.5,1.3,-1.3,0.2
1999-00,26,CLE,NBA,SG,73,2216,15.6,0.545,0.407,0.308,2.5,12.1,7.3,21.8,2.1,0.6,13.8,21.1,NA,2.9,2.1,4.9,0.107,NA,1.4,0.3,1.7,2.1
2000-01,27,GSW,NBA,SG,53,1684,11.2,0.487,0.332,0.365,3.1,11.9,7.1,23.1,1.6,0.3,21,19.1,NA,-0.3,0.4,0.1,0.003,NA,-2,-1.3,-3.3,-0.6
2001-02,28,GSW,NBA,PG,78,1780,17.1,0.53,0.225,0.556,5.2,10.3,7.7,25,2.5,0.6,15.3,20.5,NA,3.2,0.9,4.1,0.111,NA,1.6,0,1.6,1.6
2002-03,29,GSW,NBA,SG,55,1130,14.2,0.51,0.259,0.451,5.5,10.2,7.9,23.9,2,0.1,17.3,17.9,NA,1.6,0.2,1.8,0.075,NA,0.2,-0.9,-0.7,0.4
2003-04,30,TOT,NBA,SG,80,1663,16.2,0.51,0.163,0.466,6.9,15.3,11.2,24.1,2,0.6,15.2,19,NA,2.6,2,4.6,0.133,NA,0.6,0.5,1.1,1.3
2003-04,30,DET,NBA,SG,53,707,13,0.489,0.208,0.399,5,11.8,8.4,21.2,2.9,1,16.1,16,NA,0.6,1.4,2,0.137,NA,-1.5,3.1,1.6,0.6
2003-04,30,ATL,NBA,SG,27,956,18.5,0.521,0.138,0.503,8.4,17.9,13.2,26.3,1.4,0.4,14.8,21.3,NA,2,0.6,2.6,0.13,NA,2.1,-1.4,0.7,0.7
2004-05,31,HOU,NBA,PG,61,1922,14.4,0.533,0.308,0.373,4.9,15.3,10.2,27.3,1.8,0.3,20,18,NA,1.8,2.9,4.8,0.119,NA,0.1,1.4,1.5,1.7
Career,NA,,NBA,,657,15597,14.3,0.512,0.282,0.437,4.3,12.5,8.4,26.6,2.2,0.7,18.2,19.7,NA,12.2,16.1,28.3,0.087,NA,-0.1,0.5,0.4,9.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CLE,NBA,,330,7418,14,0.509,0.308,0.429,3.4,12.1,7.7,28.6,2.4,1.1,18.7,20.6,NA,3.2,9.7,12.9,0.084,NA,-0.3,1,0.7,5
3 seasons,NA,GSW,NBA,,186,4594,14.2,0.511,0.272,0.463,4.5,10.9,7.5,24,2.1,0.4,17.8,19.3,NA,4.5,1.4,6,0.062,NA,-0.1,-0.7,-0.8,1.5
1 season,NA,HOU,NBA,,61,1922,14.4,0.533,0.308,0.373,4.9,15.3,10.2,27.3,1.8,0.3,20,18,NA,1.8,2.9,4.8,0.119,NA,0.1,1.4,1.5,1.7
1 season,NA,DET,NBA,,53,707,13,0.489,0.208,0.399,5,11.8,8.4,21.2,2.9,1,16.1,16,NA,0.6,1.4,2,0.137,NA,-1.5,3.1,1.6,0.6
1 season,NA,ATL,NBA,,27,956,18.5,0.521,0.138,0.503,8.4,17.9,13.2,26.3,1.4,0.4,14.8,21.3,NA,2,0.6,2.6,0.13,NA,2.1,-1.4,0.7,0.7
