Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,23,SEA,NBA,SG,39,NA,274,5,15,0.333,1.1,1.8,0.571,4.7,5,4.6,11
1969-70,24,SEA,NBA,SG,3,NA,20,5.4,14.4,0.375,1.8,1.8,1,9,10.8,5.4,12.6
Career,NA,,NBA,,42,NA,294,5,14.9,0.336,1.1,1.8,0.6,5,5.4,4.7,11.1
