Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,21,NJN,NBA,PF,75,57,1965,281,570,0.493,0,2,0,281,568,0.495,0.493,185,255,0.725,161,240,401,77,32,63,112,280,747
2005-06,22,NJN,NBA,PF,80,80,2469,447,881,0.507,1,4,0.25,446,877,0.509,0.508,185,265,0.698,182,331,513,88,32,63,133,297,1080
2006-07,23,NJN,NBA,C,26,26,848,170,323,0.526,0,1,0,170,322,0.528,0.526,86,121,0.711,51,125,176,46,10,24,52,88,426
2007-08,24,NJN,NBA,C,45,38,812,123,300,0.41,0,2,0,123,298,0.413,0.41,52,69,0.754,35,165,200,27,9,17,41,111,298
2008-09,25,OKC,NBA,C,46,29,1141,191,407,0.469,0,0,NA,191,407,0.469,0.469,63,79,0.797,85,168,253,29,21,49,45,114,445
2009-10,26,OKC,NBA,C,76,76,1741,281,560,0.502,1,5,0.2,280,555,0.505,0.503,76,106,0.717,134,249,383,52,32,45,58,177,639
2010-11,27,TOT,NBA,C,71,67,1571,231,452,0.511,0,0,NA,231,452,0.511,0.511,113,146,0.774,124,211,335,27,26,25,56,184,575
2010-11,27,OKC,NBA,C,47,47,1018,152,305,0.498,0,0,NA,152,305,0.498,0.498,53,66,0.803,77,130,207,19,18,17,33,107,357
2010-11,27,BOS,NBA,C,24,20,553,79,147,0.537,0,0,NA,79,147,0.537,0.537,60,80,0.75,47,81,128,8,8,8,23,77,218
Career,NA,,NBA,,419,373,10547,1724,3493,0.494,2,14,0.143,1722,3479,0.495,0.494,760,1041,0.73,772,1489,2261,346,162,286,497,1251,4210
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NJN,NBA,,226,201,6094,1021,2074,0.492,1,9,0.111,1020,2065,0.494,0.493,508,710,0.715,429,861,1290,238,83,167,338,776,2551
3 seasons,NA,OKC,NBA,,169,152,3900,624,1272,0.491,1,5,0.2,623,1267,0.492,0.491,192,251,0.765,296,547,843,100,71,111,136,398,1441
1 season,NA,BOS,NBA,,24,20,553,79,147,0.537,0,0,NA,79,147,0.537,0.537,60,80,0.75,47,81,128,8,8,8,23,77,218
