,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,20,MEM,NBA,C,36,238,,,,1%,99%,-8.2,-9.5,1,2,23,4,10,1,4,4,1
2017-18,21,MEM,NBA,C,62,943,,,,6%,95%,-7.4,-1.1,8,8,71,9,22,1,100,5,6
2018-19,22,ATL,NBA,C,9,118,,,,28%,72%,-11.3,-5.6,1,0,7,2,5,0,12,0,0
Career,,,NBA,,107,1299,,,,7%,93%,-7.9,-3.1,10,10,101,15,37,2,116,9,7
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,98,1181,,,,5%,95%,-7.6,-2.8,9,10,94,13,32,2,104,9,7
1 season,,ATL,NBA,,9,118,,,,28%,72%,-11.3,-5.6,1,0,7,2,5,0,12,0,0
