Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,20,MEM,NBA,C,3,11,27.7,0.595,0,0.4,23.5,35.4,29.4,0,0,0,0,26.8,NA,0,0,0,0.215,NA,3.7,-4.6,-0.8,0
Career,NA,,NBA,,3,11,27.7,0.595,0,0.4,23.5,35.4,29.4,0,0,0,0,26.8,NA,0,0,0,0.215,NA,3.7,-4.6,-0.8,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MEM,NBA,,3,11,27.7,0.595,0,0.4,23.5,35.4,29.4,0,0,0,0,26.8,NA,0,0,0,0.215,NA,3.7,-4.6,-0.8,0
