,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,MIL,NBA,C,66,1272,,,,35%,65%,+11.9,+11.5,13,7,66,16,29,0,80,2,11
2001-02,33,DEN,NBA,PF,41,737,,,,46%,54%,-11.5,-6.0,11,12,44,3,20,0,33,4,16
2002-03,34,PHO,NBA,C,69,872,,,,1%,99%,-4.7,-7.6,10,12,65,9,17,0,47,2,17
2003-04,35,TOT,NBA,C,43,527,,,,51%,49%,+3.5,+3.3,5,6,46,4,13,0,35,2,11
2003-04,35,PHO,NBA,C,16,267,,,,22%,78%,+2.0,+6.5,1,3,24,2,6,0,12,1,8
2003-04,35,DAL,NBA,C,27,260,,,,81%,19%,+4.9,0.0,4,3,22,2,7,0,23,1,3
2004-05,36,CLE,NBA,C,19,152,,,,40%,60%,-12.5,-13.8,2,1,12,1,5,0,17,1,7
Career,,,NBA,,238,3560,,,,31%,69%,+0.7,+0.9,41,38,233,33,84,0,212,11,62
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,85,1139,,,,6%,94%,-3.1,-4.3,11,15,89,11,23,0,59,3,25
1 season,,MIL,NBA,,66,1272,,,,35%,65%,+11.9,+11.5,13,7,66,16,29,0,80,2,11
1 season,,DEN,NBA,,41,737,,,,46%,54%,-11.5,-6.0,11,12,44,3,20,0,33,4,16
1 season,,DAL,NBA,,27,260,,,,81%,19%,+4.9,0.0,4,3,22,2,7,0,23,1,3
1 season,,CLE,NBA,,19,152,,,,40%,60%,-12.5,-13.8,2,1,12,1,5,0,17,1,7
