,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,CHI,NBA,,2,3,0,1,2,2,4,6,1,3,3,2,1,1,1,4,5,4.5
1991-92,23,CHI,NBA,,6,7,0,1,6,7,4,4,5,8,9,3,2,2,3,5,12,13.7
1992-93,24,CHI,NBA,,4,10,0,1,4,9,4,6,6,8,14,4,2,3,4,6,12,12.2
1993-94,25,CHI,NBA,,8,14,0,0,8,14,5,6,4,6,9,3,3,1,2,5,21,14.8
1999-00,31,MIL,NBA,25:27,9,13,0,0,9,13,2,3,3,6,8,1,2,4,2,5,20,19.2
2000-01,32,MIL,NBA,27:57,8,11,0,0,8,11,5,6,7,9,16,2,2,4,4,5,19,19.2
2002-03,34,PHO,NBA,25:37,5,14,0,0,5,14,2,2,4,3,5,1,1,2,1,5,12,7.7
2003-04,35,TOT,NBA,7:56,0,2,0,0,0,2,0,0,2,1,3,0,0,1,0,3,0,0.3
2003-04,35,DAL,NBA,7:56,0,2,0,0,0,2,0,0,2,1,3,0,0,1,0,3,0,0.3
Career,,,,27:57,9,14,0,1,9,14,5,6,7,9,16,4,3,4,4,6,21,19.2
4 Seasons,,CHI,NBA,,8,14,0,1,8,14,5,6,6,8,14,4,3,3,4,6,21,14.8
2 Seasons,,MIL,NBA,27:57,9,13,0,0,9,13,5,6,7,9,16,2,2,4,4,5,20,19.2
1 Season,,PHO,NBA,25:37,5,14,0,0,5,14,2,2,4,3,5,1,1,2,1,5,12,7.7
1 Season,,DAL,NBA,7:56,0,2,0,0,0,2,0,0,2,1,3,0,0,1,0,3,0,0.3
