Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,NYA,ABA,SF,5,NA,30,2,7,0.286,0,0,NA,2,7,0.286,0.286,2,2,1,4,3,7,4,2,9,6
Career,NA,,ABA,,5,NA,30,2,7,0.286,0,0,NA,2,7,0.286,0.286,2,2,1,4,3,7,4,2,9,6
