Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,NYA,ABA,SF,5,NA,6,0.4,1.4,0.286,0,0,NA,0.4,1.4,0.286,0.286,0.4,0.4,1,0.8,0.6,1.4,0.8,0.4,1.8,1.2
Career,NA,,ABA,,5,NA,6,0.4,1.4,0.286,0,0,NA,0.4,1.4,0.286,0.286,0.4,0.4,1,0.8,0.6,1.4,0.8,0.4,1.8,1.2
