Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,28,BOS,BAA,NA,43,NA,NA,0.354,0.355,NA,NA,NA,NA,NA,1.8,0.6,2.4,NA
1947-48,29,PRO,BAA,NA,3,NA,NA,0.287,0.1,NA,NA,NA,NA,NA,0,0,0,NA
Career,NA,,BAA,NA,46,NA,NA,0.352,0.347,NA,NA,NA,NA,NA,1.8,0.6,2.4,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,BAA,NA,43,NA,NA,0.354,0.355,NA,NA,NA,NA,NA,1.8,0.6,2.4,NA
1 season,NA,PRO,BAA,NA,3,NA,NA,0.287,0.1,NA,NA,NA,NA,NA,0,0,0,NA
