Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
A.J. Guyton,,0.3,0.1,-0.1
Rusty LaRue,76.8,0.3,0.1,-0.1
Eddie Gill,72.1,0.3,0.1,0
Randy Livingston,69.8,0.3,0.1,0
Dwight Buycks,68.8,0.2,0.1,0
Gerald Madkins,65.7,0.3,0.1,0
Dave Jamerson,60.8,0.2,0.1,-0.1
Michael Phelps,60.0,0.3,0.1,-0.1
Michael Hawkins,57.2,0.2,0,0
Brad Holland,54.8,0.3,0.1,-0.1
Manny Harris,50.8,0.3,0,0
