,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,22,CHI,NBA,PG,33,630,.406,19.0,.641,.078,.042,.094,.427,.359,.415,.600,.625,.333,.378,.391,.608,.000,0,.852,.275,.368,0,0
2001-02,23,CHI,NBA,PG,45,607,.361,19.6,.496,.107,.049,.066,.275,.504,.347,.538,.333,.438,.254,.374,.357,.000,0,.783,.195,.250,1,0
2002-03,24,GSW,NBA,PG,2,9,.000,26.5,.750,.000,.250,.000,.500,.250,.000,,.000,,.000,.000,,.000,0,,.000,,1,0
Career,,,NBA,,80,1246,.377,19.4,.561,.093,.048,.077,.343,.439,.377,.561,.429,.382,.318,.378,.495,.000,0,.808,.223,.302,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,78,1237,.381,19.4,.560,.094,.046,.078,.342,.440,.381,.561,.450,.382,.322,.380,.495,.000,0,.808,.224,.302,1,0
1 season,,GSW,NBA,,2,9,.000,26.5,.750,.000,.250,.000,.500,.250,.000,,.000,,.000,.000,,.000,0,,.000,,1,0
