Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,60,NA,NA,203,771,0.263,195,263,0.741,NA,171,243,601
1948-49,28,FTW,BAA,NA,22,NA,NA,56,216,0.259,52,73,0.712,NA,35,79,164
1948-49,28,INJ,BAA,NA,38,NA,NA,147,555,0.265,143,190,0.753,NA,136,164,437
1949-50,29,BLB,NBA,NA,68,NA,NA,222,678,0.327,153,202,0.757,NA,142,244,597
Career,NA,,TOT,NA,128,NA,NA,425,1449,0.293,348,465,0.748,NA,313,487,1198
,NA,,NBA,NA,68,NA,NA,222,678,0.327,153,202,0.757,NA,142,244,597
,NA,,BAA,NA,60,NA,NA,203,771,0.263,195,263,0.741,NA,171,243,601
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,68,NA,NA,222,678,0.327,153,202,0.757,NA,142,244,597
1 season,NA,INJ,BAA,NA,38,NA,NA,147,555,0.265,143,190,0.753,NA,136,164,437
1 season,NA,FTW,BAA,NA,22,NA,NA,56,216,0.259,52,73,0.712,NA,35,79,164
