Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,60,NA,NA,NA,NA,0.263,NA,NA,0.741,NA,NA,NA,NA
1948-49,28,FTW,BAA,NA,22,NA,NA,NA,NA,0.259,NA,NA,0.712,NA,NA,NA,NA
1948-49,28,INJ,BAA,NA,38,NA,NA,NA,NA,0.265,NA,NA,0.753,NA,NA,NA,NA
1949-50,29,BLB,NBA,NA,68,NA,NA,NA,NA,0.327,NA,NA,0.757,NA,NA,NA,NA
Career,NA,,TOT,NA,128,NA,NA,NA,NA,0.293,NA,NA,0.748,NA,NA,NA,NA
,NA,,NBA,NA,68,NA,NA,NA,NA,0.327,NA,NA,0.757,NA,NA,NA,NA
,NA,,BAA,NA,60,NA,NA,NA,NA,0.263,NA,NA,0.741,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,68,NA,NA,NA,NA,0.327,NA,NA,0.757,NA,NA,NA,NA
1 season,NA,INJ,BAA,NA,38,NA,NA,NA,NA,0.265,NA,NA,0.753,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,22,NA,NA,NA,NA,0.259,NA,NA,0.712,NA,NA,NA,NA
