Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,60,NA,NA,3.4,12.9,0.263,3.3,4.4,0.741,NA,2.9,4.1,10
1948-49,28,FTW,BAA,NA,22,NA,NA,2.5,9.8,0.259,2.4,3.3,0.712,NA,1.6,3.6,7.5
1948-49,28,INJ,BAA,NA,38,NA,NA,3.9,14.6,0.265,3.8,5,0.753,NA,3.6,4.3,11.5
1949-50,29,BLB,NBA,NA,68,NA,NA,3.3,10,0.327,2.3,3,0.757,NA,2.1,3.6,8.8
Career,NA,,TOT,NA,128,NA,NA,3.3,11.3,0.293,2.7,3.6,0.748,NA,2.4,3.8,9.4
,NA,,NBA,NA,68,NA,NA,3.3,10,0.327,2.3,3,0.757,NA,2.1,3.6,8.8
,NA,,BAA,NA,60,NA,NA,3.4,12.9,0.263,3.3,4.4,0.741,NA,2.9,4.1,10
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,68,NA,NA,3.3,10,0.327,2.3,3,0.757,NA,2.1,3.6,8.8
1 season,NA,INJ,BAA,NA,38,NA,NA,3.9,14.6,0.265,3.8,5,0.753,NA,3.6,4.3,11.5
1 season,NA,FTW,BAA,NA,22,NA,NA,2.5,9.8,0.259,2.4,3.3,0.712,NA,1.6,3.6,7.5
