,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1974-75,18,WTEXASAM,26,,35,75,,,31,53,,56,,,,,,101,.467,,.585,,3.9,2.2,
1975-76,19,WTEXASAM,23,767,102,170,,,52,84,,91,,,,,,256,.600,,.619,33.3,11.1,4.0,
1976-77,20,WTEXASAM,30,1095,149,246,,,119,169,,119,212,,,,,417,.606,,.704,36.5,13.9,4.0,7.1
1977-78,21,WTEXASAM,27,941,174,319,,,105,147,,152,153,,,,,453,.545,,.714,34.9,16.8,5.6,5.7
Career,,,106,2803,460,810,,,307,453,,418,365,,,,,1227,.568,,.678,35.0,11.6,3.9,6.4
