Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,MNM,ABA,PF,10,NA,142,6.3,17,0.373,0,0,NA,6.3,17,0.373,3.3,5.8,0.565,NA,NA,12.7,2,3.8,6.8,16
1968-69,24,MMF,ABA,C,6,NA,57,7.6,13.3,0.571,0,0,NA,7.6,13.3,0.571,3.8,6.3,0.6,NA,NA,14.5,1.9,1.3,7.6,18.9
Career,NA,,ABA,,16,NA,199,6.7,15.9,0.42,0,0,NA,6.7,15.9,0.42,3.4,6,0.576,NA,NA,13.2,2,3.1,7.1,16.8
