Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,MNM,ABA,PF,69,NA,1211,5.5,14.4,0.381,0,0.1,0,5.5,14.3,0.383,4.1,6.4,0.65,NA,NA,11.4,1.2,2.6,5,15.1
1968-69,24,MMF,ABA,C,53,NA,503,5.6,13.7,0.406,0,0.2,0,5.6,13.5,0.413,5.2,8.6,0.6,5.3,6.7,12,0.6,2.9,7.3,16.3
Career,NA,,ABA,,122,NA,1714,5.5,14.2,0.388,0,0.1,0,5.5,14.1,0.391,4.4,7,0.632,5.3,6.7,11.6,1,2.7,5.7,15.4
