,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,MNM,ABA,,9,,0,,,,9,13,,,,,,,21
1968-69,24,MMF,ABA,,8,,0,,,,8,12,,,,,,,17
Career,,,,,9,,0,,,,9,13,,,,,,,21
