Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,25,MNP,ABA,C,5,38,15.3,0.508,0,0.308,NA,NA,11.9,19.5,11.9,16.2,NA,0,0.1,0.1,0.142
Career,NA,,ABA,,5,38,15.3,0.508,0,0.308,NA,NA,11.9,19.5,11.9,16.2,NA,0,0.1,0.1,0.142
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MNP,ABA,,5,38,15.3,0.508,0,0.308,NA,NA,11.9,19.5,11.9,16.2,NA,0,0.1,0.1,0.142
