Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1971-72,22,CHI,NBA,SF,18,89,13.7,0.452,0.488,NA,NA,10.7,11.2,NA,0,0.2,0.1,0.073
Career,NA,,NBA,,18,89,13.7,0.452,0.488,NA,NA,10.7,11.2,NA,0,0.2,0.1,0.073
