Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,22,DET,NBA,SG,23,NA,214,4.2,13.5,0.313,2.5,3,0.833,3.9,5,4.5,10.9
1971-72,23,DET,NBA,SG,31,NA,506,4.3,10.6,0.403,2.6,3,0.857,4.4,4.3,4.6,11.1
1972-73,24,DET,NBA,SG,7,NA,26,2.8,5.5,0.5,0,0,NA,1.4,5.5,1.4,5.5
Career,NA,,NBA,,61,NA,746,4.2,11.2,0.373,2.5,2.9,0.85,4.2,4.5,4.4,10.9
