,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,PHI,NBA,PF,76,2363,,,,86%,14%,+4.2,-1.4,31,40,90,32,115,0,106,23,48
2001-02,33,CLE,NBA,PF,26,810,,,,74%,26%,-2.2,+1.9,16,11,54,13,43,0,49,9,31
2002-03,34,TOT,NBA,PF,56,1351,,,10%,73%,18%,-7.1,-3.6,30,13,72,11,41,0,90,10,33
2002-03,34,CLE,NBA,PF,32,855,,,,93%,7%,-9.5,+1.2,24,9,45,7,21,0,70,5,24
2002-03,34,PHI,NBA,PF,24,496,,,26%,38%,35%,-2.7,-5.9,6,4,27,4,20,0,20,5,9
2003-04,35,MIA,NBA,PF,5,38,,,,70%,30%,-28.7,-29.6,0,0,5,2,1,0,0,0,1
Career,,,NBA,,163,4562,,,3%,80%,17%,-0.6,-1.7,77,64,221,58,200,0,245,42,113
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,100,2859,,,5%,78%,17%,+3.0,-2.2,37,44,117,36,135,0,126,28,57
2 seasons,,CLE,NBA,,58,1665,,,,83%,17%,-6.0,+1.6,40,20,99,20,64,0,119,14,55
1 season,,MIA,NBA,,5,38,,,,70%,30%,-28.7,-29.6,0,0,5,2,1,0,0,0,1
