,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,PHI,NBA,PF,23,742,,,,98%,2%,+0.5,+0.9,7,5,30,10,21,0,23,7,21
2002-03,34,PHI,NBA,PF,10,141,,,2%,71%,28%,-7.2,-10.8,1,2,12,2,3,0,4,2,3
Career,,,NBA,,33,883,,,,94%,6%,-0.8,-0.9,8,7,42,12,24,0,27,9,24
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,33,883,,,,94%,6%,-0.8,-0.9,8,7,42,12,24,0,27,9,24
