Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,26,CLE,NBA,C,1,0,6:00,1,1,1,0,0,NA,0,0,NA,2,4,0,0,0,0,1,2
Career,NA,,NBA,,1,0,6,1,1,1,0,0,NA,0,0,NA,2,4,0,0,0,0,1,2
