Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,IND,NBA,PF,3,0,23,1.3,3.3,0.4,0,0,NA,1.3,3.3,0.4,0.4,0,0,NA,1.7,4.7,6.3,0.7,0,1.7,0.3,2.7,2.7
1992-93,23,IND,NBA,PF,4,4,29.3,2,3,0.667,0,0,NA,2,3,0.667,0.667,0.3,1,0.25,1,7,8,1,1,1,0.8,3.8,4.3
1993-94,24,IND,NBA,PF,16,16,36.1,3.5,6.6,0.528,0,0.1,0,3.5,6.6,0.533,0.528,0.7,2.3,0.306,3.9,6,9.9,0.7,1.1,1.1,1.9,3.3,7.7
1994-95,25,IND,NBA,PF,17,17,28.8,3.3,6.2,0.533,0,0,NA,3.3,6.2,0.533,0.533,1.4,2.8,0.489,3.1,4.9,8,0.4,0.4,0.8,1.3,3.3,7.9
1995-96,26,IND,NBA,PF,5,5,36.8,3.2,6.2,0.516,0,0,NA,3.2,6.2,0.516,0.516,0.8,2.2,0.364,4,7.2,11.2,0.8,0.6,1.2,2,3.2,7.2
1997-98,28,IND,NBA,C,16,16,29.1,3.5,5.4,0.651,0,0,NA,3.5,5.4,0.651,0.651,1.8,4,0.453,2.8,4.8,7.5,0.8,0.3,1.1,1.3,2.6,8.8
1998-99,29,IND,NBA,PF,13,13,30.3,3.5,5.9,0.584,0,0,NA,3.5,5.9,0.584,0.584,2.2,3.8,0.56,3.5,6.7,10.2,0.8,0.8,1.4,1.6,3.2,9.1
1999-00,30,IND,NBA,C,23,23,31,3.4,6.6,0.523,0,0,NA,3.4,6.6,0.523,0.523,1.4,2.6,0.542,3.6,7.8,11.4,0.7,0.5,1.3,0.8,3.6,8.3
2000-01,31,POR,NBA,C,2,0,10,0,1,0,0,0.5,0,0,0.5,0,0,0.5,1,0.5,1.5,0.5,2,0,0.5,0,0.5,3.5,0.5
2001-02,32,POR,NBA,C,3,3,23.3,1,3.7,0.273,0,0,NA,1,3.7,0.273,0.273,0.3,0.7,0.5,2,4.7,6.7,1.3,1.3,1,0.7,5.3,2.3
2002-03,33,POR,NBA,C,6,6,27,2.3,4,0.583,0,0,NA,2.3,4,0.583,0.583,2.8,4.3,0.654,3.3,4.7,8,1.5,0.8,0.3,1.7,1.8,7.5
2004-05,35,IND,NBA,C,13,13,23.9,2,4.5,0.448,0,0,NA,2,4.5,0.448,0.448,1.3,1.9,0.68,2.8,3.4,6.2,0.4,0.7,0.5,0.7,2.7,5.3
2005-06,36,DET,NBA,C,8,0,4.5,0,0.8,0,0,0,NA,0,0.8,0,0,0.3,0.5,0.5,0.1,1,1.1,0.1,0,0,0.4,1.4,0.3
2006-07,37,DET,NBA,C,8,0,6.4,0.4,1,0.375,0,0,NA,0.4,1,0.375,0.375,0.3,0.5,0.5,0.6,0.9,1.5,0.1,0.3,0.3,0.3,1.8,1
Career,NA,,NBA,,137,116,26.7,2.7,5,0.533,0,0,0,2.7,5,0.534,0.533,1.2,2.4,0.503,2.8,5.1,8,0.6,0.6,0.9,1.1,3,6.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,IND,NBA,,110,107,30.2,3.1,5.8,0.544,0,0,0,3.1,5.8,0.545,0.544,1.3,2.7,0.49,3.2,5.9,9.1,0.7,0.6,1.1,1.2,3.2,7.6
2 seasons,NA,DET,NBA,,16,0,5.4,0.2,0.9,0.214,0,0,NA,0.2,0.9,0.214,0.214,0.3,0.5,0.5,0.4,0.9,1.3,0.1,0.1,0.1,0.3,1.6,0.6
3 seasons,NA,POR,NBA,,11,9,22.9,1.5,3.4,0.459,0,0.1,0,1.5,3.3,0.472,0.459,1.7,2.7,0.633,2.6,3.9,6.5,1.2,0.9,0.5,1.2,3.1,4.8
