,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,31,POR,NBA,C,2,20,,,,,100%,-80.1,-73.3,0,1,3,0,1,0,0,0,0
2001-02,32,POR,NBA,C,3,70,,,,,100%,-14.1,-15.3,0,1,8,1,1,0,8,0,0
2002-03,33,POR,NBA,C,6,162,,,,3%,97%,+5.8,+8.4,1,3,5,3,11,0,21,2,2
2004-05,35,IND,NBA,C,13,311,,,,9%,91%,-3.2,-0.2,1,2,17,4,11,0,11,3,5
2005-06,36,DET,NBA,C,8,36,,,,28%,72%,-28.3,-33.5,2,0,6,1,1,1,2,0,1
2006-07,37,DET,NBA,C,8,51,,,,,100%,+6.4,+3.2,0,0,8,0,3,0,2,2,2
Career,,,NBA,,40,650,,,,7%,93%,-5.1,-3.5,4,7,47,9,28,1,44,7,10
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,16,87,,,,12%,88%,-7.9,-12.0,2,0,14,1,4,1,4,2,3
1 season,,IND,NBA,,13,311,,,,9%,91%,-3.2,-0.2,1,2,17,4,11,0,11,3,5
3 seasons,,POR,NBA,,11,252,,,,2%,98%,-6.5,-4.6,1,5,16,4,13,0,29,2,2
