,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,18,CLEMSON,29,714,91,171,,,45,89,,223,10,16,38,34,80,227,.532,,.506,24.6,7.8,7.7,0.3
1988-89,19,CLEMSON,29,736,146,218,,,93,144,,258,16,17,40,34,77,385,.670,,.646,25.4,13.3,8.9,0.6
1989-90,20,CLEMSON,35,1077,205,328,0,1,127,213,,395,21,36,58,55,97,537,.625,.000,.596,30.8,15.3,11.3,0.6
1990-91,21,CLEMSON,28,971,191,359,0,2,119,205,,340,37,37,74,66,94,501,.532,.000,.580,34.7,17.9,12.1,1.3
Career,,,121,3498,633,1076,0,3,384,651,,1216,84,106,210,189,348,1650,.588,.000,.590,28.9,13.6,10.0,0.7
