,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,31,POR,NBA,C,81,2162,,,,12%,88%,+4.6,+0.1,17,25,105,11,71,0,229,20,39
2001-02,32,POR,NBA,C,78,2447,,,,1%,99%,+5.4,+4.6,13,22,104,13,97,0,215,18,46
2002-03,33,POR,NBA,C,78,2282,,,,4%,96%,+2.4,-1.2,18,28,83,9,77,0,217,13,35
2003-04,34,POR,NBA,C,76,1682,,,,4%,96%,-5.1,-6.0,9,14,85,4,47,0,164,4,31
2004-05,35,TOT,NBA,C,61,1307,,,,34%,66%,+1.7,+3.0,5,13,77,10,40,0,108,5,24
2004-05,35,GSW,NBA,C,36,577,,,,1%,99%,-5.7,-3.9,2,7,35,6,15,0,50,2,13
2004-05,35,IND,NBA,C,25,730,,,,60%,40%,+8.1,+8.8,3,6,42,4,25,0,58,3,11
2005-06,36,DET,NBA,C,28,178,,,,7%,93%,-9.1,-18.0,2,1,11,0,4,0,14,0,1
2006-07,37,DET,NBA,C,46,464,,,,,100%,+6.6,+2.2,1,4,25,4,14,1,27,2,3
Career,,,NBA,,448,10522,,,,8%,92%,+2.3,0.0,65,107,490,51,350,1,974,62,179
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,POR,NBA,,313,8573,,,,5%,95%,+2.3,-0.2,57,89,377,37,292,0,825,55,151
2 seasons,,DET,NBA,,74,642,,,,2%,98%,+2.3,-3.4,3,5,36,4,18,1,41,2,4
1 season,,GSW,NBA,,36,577,,,,1%,99%,-5.7,-3.9,2,7,35,6,15,0,50,2,13
1 season,,IND,NBA,,25,730,,,,60%,40%,+8.1,+8.8,3,6,42,4,25,0,58,3,11
