Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,TOT,ABA,PG-SG,82,NA,2168,5.3,14.5,0.367,0.1,0.6,0.154,5.2,13.8,0.376,4.1,5.1,0.805,NA,NA,2.8,5,3.7,3.5,14.8
1967-68,22,PTP,ABA,SG,23,NA,447,6.7,16.7,0.401,0.2,0.5,0.333,6.5,16.2,0.403,4.2,4.8,0.867,NA,NA,3.2,4.2,4.4,3.5,17.7
1967-68,22,NJA,ABA,PG,24,NA,707,5,14.6,0.341,0,0.4,0,5,14.3,0.35,3.9,4.9,0.802,NA,NA,3.7,4.7,3.2,3.5,13.9
1967-68,22,OAK,ABA,PG,35,NA,1014,4.9,13.5,0.367,0.1,0.9,0.154,4.8,12.5,0.382,4.2,5.4,0.783,NA,NA,2.1,5.5,3.8,3.4,14.2
Career,NA,,ABA,,82,NA,2168,5.3,14.5,0.367,0.1,0.6,0.154,5.2,13.8,0.376,4.1,5.1,0.805,NA,NA,2.8,5,3.7,3.5,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,OAK,ABA,,35,NA,1014,4.9,13.5,0.367,0.1,0.9,0.154,4.8,12.5,0.382,4.2,5.4,0.783,NA,NA,2.1,5.5,3.8,3.4,14.2
1 season,NA,NJA,ABA,,24,NA,707,5,14.6,0.341,0,0.4,0,5,14.3,0.35,3.9,4.9,0.802,NA,NA,3.7,4.7,3.2,3.5,13.9
1 season,NA,PTP,ABA,,23,NA,447,6.7,16.7,0.401,0.2,0.5,0.333,6.5,16.2,0.403,4.2,4.8,0.867,NA,NA,3.2,4.2,4.4,3.5,17.7
