Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,IND,NBA,PF,5,0,15.8,1.6,4.8,0.333,0,0.2,0,1.6,4.6,0.348,0.333,1.8,2.2,0.818,1.6,2,3.6,1.2,0.8,0.2,1,3.4,5
2011-12,24,LAL,NBA,PF,6,0,2.7,0.2,0.7,0.25,0,0.2,0,0.2,0.5,0.333,0.25,0,0,NA,0,0.7,0.7,0.2,0,0.2,0.3,0.2,0.3
2013-14,26,CHA,NBA,PF,4,4,38.5,3.8,8.3,0.455,2,4.3,0.471,1.8,4,0.438,0.576,2,2.5,0.8,0.3,6.5,6.8,3.8,1,0.3,1.5,3.3,11.5
2015-16,28,MIA,NBA,PF,10,0,13.4,1.6,3.4,0.471,0,0.7,0,1.6,2.7,0.593,0.471,0.6,0.6,1,0.7,1.9,2.6,0.9,0.5,0.5,0.4,2,3.8
Career,NA,,NBA,,25,4,15.3,1.6,3.8,0.421,0.3,1,0.308,1.3,2.8,0.464,0.463,0.9,1.1,0.852,0.6,2.4,3,1.2,0.5,0.3,0.7,2,4.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIA,NBA,,10,0,13.4,1.6,3.4,0.471,0,0.7,0,1.6,2.7,0.593,0.471,0.6,0.6,1,0.7,1.9,2.6,0.9,0.5,0.5,0.4,2,3.8
1 season,NA,LAL,NBA,,6,0,2.7,0.2,0.7,0.25,0,0.2,0,0.2,0.5,0.333,0.25,0,0,NA,0,0.7,0.7,0.2,0,0.2,0.3,0.2,0.3
1 season,NA,IND,NBA,,5,0,15.8,1.6,4.8,0.333,0,0.2,0,1.6,4.6,0.348,0.333,1.8,2.2,0.818,1.6,2,3.6,1.2,0.8,0.2,1,3.4,5
1 season,NA,CHA,NBA,,4,4,38.5,3.8,8.3,0.455,2,4.3,0.471,1.8,4,0.438,0.576,2,2.5,0.8,0.3,6.5,6.8,3.8,1,0.3,1.5,3.3,11.5
