,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,22,POR,NBA,C,39,405,.662,4.9,1.000,.569,.215,.123,.092,.000,.662,.757,.429,.625,.667,,.791,.308,19,,,,0,0
2011-12,24,IND,NBA,C,20,106,.417,7.6,1.000,.417,.250,.167,.167,.000,.417,.533,.333,.500,.167,,.800,.250,8,,,,0,0
2012-13,25,IND,NBA,PF,37,369,.484,12.0,.968,.254,.143,.135,.437,.032,.484,.594,.444,.706,.364,.500,.797,.103,10,1.000,.500,.500,0,0
2013-14,26,SAS,NBA,PF,73,952,.580,4.8,1.000,.644,.167,.109,.080,.000,.580,.714,.345,.421,.214,,.792,.224,36,,,,0,0
2014-15,27,SAS,NBA,PF,51,383,.579,4.2,1.000,.653,.189,.116,.042,.000,.579,.710,.389,.273,.250,,.727,.221,17,,,,0,0
2015-16,28,LAC,NBA,C,17,107,.522,6.7,.957,.478,.217,.130,.130,.043,.545,.636,.000,1.000,.667,.000,.750,.087,1,,.000,,0,0
Career,,,NBA,,237,2322,.553,6.7,.990,.518,.179,.123,.170,.010,.554,.691,.366,.531,.352,.400,.779,.200,91,1.000,.400,.500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,124,1335,.580,4.6,1.000,.647,.175,.112,.067,.000,.580,.713,.362,.367,.222,,.769,.223,53,,,,0,0
2 seasons,,IND,NBA,,57,475,.469,11.0,.975,.290,.167,.142,.377,.025,.468,.574,.407,.652,.344,.500,.797,.136,18,1.000,.500,.500,0,0
1 season,,POR,NBA,,39,405,.662,4.9,1.000,.569,.215,.123,.092,.000,.662,.757,.429,.625,.667,,.791,.308,19,,,,0,0
1 season,,LAC,NBA,,17,107,.522,6.7,.957,.478,.217,.130,.130,.043,.545,.636,.000,1.000,.667,.000,.750,.087,1,,.000,,0,0
