Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,POR,NBA,C,39,4,405,43,65,0.662,0,0,NA,43,65,0.662,0.662,18,20,0.9,25,73,98,1,7,16,12,76,104
2011-12,24,IND,NBA,C,20,1,106,15,36,0.417,0,0,NA,15,36,0.417,0.417,4,7,0.571,12,21,33,4,3,2,2,16,34
2012-13,25,IND,NBA,PF,37,0,369,61,126,0.484,2,4,0.5,59,122,0.484,0.492,21,23,0.913,29,75,104,15,6,12,23,44,145
2013-14,26,SAS,NBA,PF,73,10,952,101,174,0.58,0,0,NA,101,174,0.58,0.58,38,55,0.691,89,169,258,60,13,25,63,146,240
2014-15,27,SAS,NBA,PF,51,0,383,55,95,0.579,0,0,NA,55,95,0.579,0.579,27,36,0.75,37,80,117,14,8,8,26,60,137
2015-16,28,LAC,NBA,C,17,0,107,12,23,0.522,0,1,0,12,22,0.545,0.522,6,6,1,4,18,22,5,0,3,6,18,30
Career,NA,,NBA,,237,15,2322,287,519,0.553,2,5,0.4,285,514,0.554,0.555,114,147,0.776,196,436,632,99,37,66,132,360,690
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SAS,NBA,,124,10,1335,156,269,0.58,0,0,NA,156,269,0.58,0.58,65,91,0.714,126,249,375,74,21,33,89,206,377
2 seasons,NA,IND,NBA,,57,1,475,76,162,0.469,2,4,0.5,74,158,0.468,0.475,25,30,0.833,41,96,137,19,9,14,25,60,179
1 season,NA,POR,NBA,,39,4,405,43,65,0.662,0,0,NA,43,65,0.662,0.662,18,20,0.9,25,73,98,1,7,16,12,76,104
1 season,NA,LAC,NBA,,17,0,107,12,23,0.522,0,1,0,12,22,0.545,0.522,6,6,1,4,18,22,5,0,3,6,18,30
