Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,POR,NBA,C,3,0,17,2,4,0.5,0,0,NA,2,4,0.5,0.5,3,4,0.75,2,0,2,0,2,3,1,1,7
2011-12,24,IND,NBA,C,4,0,9,1,3,0.333,0,0,NA,1,3,0.333,0.333,0,0,NA,0,2,2,0,0,0,0,2,2
2012-13,25,IND,NBA,PF,9,0,71,8,24,0.333,0,1,0,8,23,0.348,0.333,0,0,NA,4,14,18,1,0,2,3,14,16
2013-14,26,SAS,NBA,PF,17,0,65,6,13,0.462,0,0,NA,6,13,0.462,0.462,5,8,0.625,6,13,19,5,0,0,1,6,17
2014-15,27,SAS,NBA,PF,3,0,12,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,3,3,2,0,0,0,0,0
2015-16,28,LAC,NBA,C,2,0,2,1,1,1,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3
Career,NA,,NBA,,38,0,176,18,46,0.391,0,1,0,18,45,0.4,0.391,9,13,0.692,12,32,44,8,2,5,5,23,45
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SAS,NBA,,20,0,77,6,14,0.429,0,0,NA,6,14,0.429,0.429,5,8,0.625,6,16,22,7,0,0,1,6,17
2 seasons,NA,IND,NBA,,13,0,80,9,27,0.333,0,1,0,9,26,0.346,0.333,0,0,NA,4,16,20,1,0,2,3,16,18
1 season,NA,POR,NBA,,3,0,17,2,4,0.5,0,0,NA,2,4,0.5,0.5,3,4,0.75,2,0,2,0,2,3,1,1,7
1 season,NA,LAC,NBA,,2,0,2,1,1,1,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3
