,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,22,POR,NBA,C,3,17,.500,2.8,1.000,.750,.000,.250,.000,.000,.500,.667,,.000,,,.500,.750,2,,,,0,0
2011-12,24,IND,NBA,C,4,9,.333,7.3,1.000,.333,.333,.333,.000,.000,.333,1.000,.000,.000,,,1.000,.333,1,,,,0,0
2012-13,25,IND,NBA,PF,9,71,.333,11.1,.958,.333,.083,.125,.417,.042,.348,.750,.000,.000,.200,.000,.625,.125,2,,1.000,.000,0,0
2013-14,26,SAS,NBA,PF,17,65,.462,12.3,1.000,.154,.308,.000,.538,.000,.462,1.000,.500,,.286,,.833,.000,0,,,,0,0
2014-15,27,SAS,NBA,PF,3,12,.000,0.0,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,1.000,0,,,,0,0
2015-16,28,LAC,NBA,C,2,2,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,1.000,1,,,,0,0
Career,,,NBA,,38,176,.391,10.0,.978,.348,.152,.109,.370,.022,.400,.750,.286,.000,.235,.000,.722,.196,6,,1.000,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,20,77,.429,11.4,1.000,.214,.286,.000,.500,.000,.429,.667,.500,,.286,,.833,.071,0,,,,0,0
2 seasons,,IND,NBA,,13,80,.333,10.7,.963,.333,.111,.148,.370,.037,.346,.778,.000,.000,.200,.000,.667,.148,3,,1.000,.000,0,0
1 season,,POR,NBA,,3,17,.500,2.8,1.000,.750,.000,.250,.000,.000,.500,.667,,.000,,,.500,.750,2,,,,0,0
1 season,,LAC,NBA,,2,2,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,1.000,1,,,,0,0
