,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,23,PHI,NBA,PG,81,1606,.470,12.4,.808,.190,.244,.241,.134,.192,.499,.580,.478,.500,.419,.348,.198,.000,0,.613,.180,.438,5,0
2016-17,24,PHI,NBA,PG,81,2133,.461,9.2,.893,.350,.273,.174,.096,.107,.492,.615,.407,.461,.347,.200,.244,.000,0,.909,.164,.222,2,0
2017-18,25,PHI,NBA,PG,76,1706,.499,10.8,.853,.233,.247,.278,.095,.147,.510,.663,.481,.444,.400,.435,.311,.000,0,1.000,.371,.609,4,0
2018-19,26,PHI,NBA,PG,76,1470,.525,10.9,.900,.232,.217,.313,.138,.100,.546,.691,.495,.481,.534,.333,.403,.000,0,1.000,.548,.348,0,0
2019-20,27,IND,NBA,PG,63,1188,.517,8.8,.959,.323,.235,.282,.119,.041,.524,.590,.600,.480,.302,.333,.220,.000,0,1.000,.400,.167,1,0
Career,,,NBA,,377,8103,.492,10.5,.879,.266,.245,.253,.116,.121,.513,.625,.482,.474,.409,.335,.277,.000,0,.852,.293,.416,12,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,314,6915,.487,10.8,.863,.254,.247,.247,.115,.137,.511,.634,.460,.472,.431,.335,.290,.000,0,.843,.286,.437,11,0
1 season,,IND,NBA,,63,1188,.517,8.8,.959,.323,.235,.282,.119,.041,.524,.590,.600,.480,.302,.333,.220,.000,0,1.000,.400,.167,1,0
