,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1968-69,27,LAL,NBA,,0,0,1,3,0,0,2,1
Career,,,,,0,0,1,3,0,0,2,1
