Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1968-69,27,LAL,NBA,PF,28,192,10.1,0.405,0.124,NA,NA,NA,7.9,NA,-0.3,0.2,-0.1,-0.017
Career,NA,,NBA,,28,192,10.1,0.405,0.124,NA,NA,NA,7.9,NA,-0.3,0.2,-0.1,-0.017
