,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,24,CHI,NBA,C,82,989,,,,,100%,+14.2,+8.0,14,14,79,15,67,14,67,8,26
2011-12,25,CHI,NBA,C,66,971,,,,,100%,+9.6,+0.1,14,23,65,9,51,7,75,11,24
2012-13,26,HOU,NBA,C,82,2464,,,,,100%,+6.3,+6.9,53,44,103,34,143,12,172,30,83
2013-14,27,HOU,NBA,C,48,968,,,,,100%,+3.9,-1.2,12,10,45,16,58,2,67,8,30
2014-15,28,NOP,NBA,C,76,1982,,,,4%,96%,+1.6,+0.5,21,30,62,18,107,10,172,19,89
2015-16,29,NOP,NBA,C,68,1178,,,,9%,91%,-8.6,-6.7,17,21,60,16,53,5,60,5,38
2016-17,30,NOP,NBA,C,31,482,,,,1%,99%,-5.2,-3.7,7,3,29,2,19,1,38,4,13
2017-18,31,TOT,NBA,C,18,182,,,,,100%,-6.5,-3.8,4,2,12,2,6,1,6,1,4
2017-18,31,NOP,NBA,C,14,121,,,,,100%,+1.0,-0.8,1,1,7,2,5,1,4,0,3
2017-18,31,CHI,NBA,C,4,61,,,,,100%,-21.6,-14.2,3,1,5,0,1,0,2,1,1
Career,,,NBA,,471,9216,,,,2%,98%,+3.5,+1.6,142,147,455,112,504,52,657,86,307
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NOP,NBA,,189,3763,,,,5%,95%,-2.5,-2.3,46,55,158,38,184,17,274,28,143
3 seasons,,CHI,NBA,,152,2021,,,,,100%,+10.9,+3.5,31,38,149,24,119,21,144,20,51
2 seasons,,HOU,NBA,,130,3432,,,,,100%,+5.6,+4.6,65,54,148,50,201,14,239,38,113
