,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,24,CHI,NBA,C,15,148,.462,1.9,1.000,.846,.154,.000,.000,.000,.462,.545,.000,,,,1.000,.385,5,,,,0,0
2011-12,25,CHI,NBA,C,6,128,.500,3.4,1.000,.786,.143,.000,.071,.000,.500,.545,.000,,1.000,,1.000,.286,4,,,,0,0
2012-13,26,HOU,NBA,C,6,208,.564,2.3,1.000,.846,.103,.051,.000,.000,.564,.636,.250,.000,,,.727,.385,13,,,,0,0
2013-14,27,HOU,NBA,C,6,163,.485,2.4,1.000,.909,.030,.030,.030,.000,.485,.500,.000,.000,1.000,,.563,.152,5,,,,0,0
2014-15,28,NOP,NBA,C,4,79,.200,1.9,1.000,.800,.200,.000,.000,.000,.200,.125,.500,,,,.000,.100,1,,,,0,0
Career,,,NBA,,37,726,.486,2.4,1.000,.853,.101,.028,.018,.000,.486,.527,.182,.000,1.000,,.717,.275,28,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,21,276,.481,2.7,1.000,.815,.148,.000,.037,.000,.481,.545,.000,,1.000,,1.000,.333,9,,,,0,0
2 seasons,,HOU,NBA,,12,371,.528,2.3,1.000,.875,.069,.042,.014,.000,.528,.571,.200,.000,1.000,,.658,.278,18,,,,0,0
1 season,,NOP,NBA,,4,79,.200,1.9,1.000,.800,.200,.000,.000,.000,.200,.125,.500,,,,.000,.100,1,,,,0,0
