,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,24,CHI,NBA,C,15,148,,,,,100%,+3.4,-1.3,2,3,14,1,5,0,2,3,2
2011-12,25,CHI,NBA,C,6,128,,,,,100%,+0.4,+4.3,0,3,8,2,7,1,18,1,1
2012-13,26,HOU,NBA,C,6,208,,,,,100%,+3.5,+30.4,2,5,12,4,17,0,8,3,5
2013-14,27,HOU,NBA,C,6,163,,,,,100%,+6.4,+13.3,3,3,14,5,2,0,9,1,7
2014-15,28,NOP,NBA,C,4,79,,,,,100%,-23.2,-25.4,2,1,3,2,3,0,12,1,3
Career,,,NBA,,37,726,,,,,100%,+0.7,+9.4,9,15,51,14,34,1,49,9,18
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,21,276,,,,,100%,+2.0,+1.3,2,6,22,3,12,1,20,4,3
2 seasons,,HOU,NBA,,12,371,,,,,100%,+4.7,+22.9,5,8,26,9,19,0,17,4,12
1 season,,NOP,NBA,,4,79,,,,,100%,-23.2,-25.4,2,1,3,2,3,0,12,1,3
