,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,24,CHI,NBA,31:27,6,8,0,0,6,8,5,8,9,10,16,2,2,5,4,6,14,13.6
2011-12,25,CHI,NBA,38:36,5,8,0,0,5,8,6,10,7,10,15,3,3,5,4,5,11,11.5
2012-13,26,HOU,NBA,43:31,11,14,0,1,11,14,11,14,9,17,22,4,4,4,7,6,22,23.1
2013-14,27,HOU,NBA,43:09,6,12,0,0,6,12,6,11,7,17,23,3,3,4,3,6,18,23.8
2014-15,28,NOP,NBA,35:49,7,11,0,0,7,11,6,10,8,14,18,3,2,5,4,5,16,18.5
2015-16,29,NOP,NBA,32:06,10,13,0,0,10,13,6,6,8,14,15,2,3,4,4,5,24,21.9
2016-17,30,NOP,NBA,35:29,4,6,0,0,4,6,3,6,5,10,12,2,1,2,2,4,10,13.7
2017-18,31,TOT,NBA,24:18,3,5,0,0,3,5,2,4,2,7,7,1,1,1,2,5,6,3.6
2017-18,31,NOP,NBA,24:18,3,5,0,0,3,5,2,4,1,7,7,1,1,1,2,5,6,3.6
2017-18,31,CHI,NBA,18:16,1,3,0,0,1,3,0,1,2,3,3,1,1,1,1,3,2,2.9
Career,,,,43:31,11,14,0,1,11,14,11,14,9,17,23,4,4,5,7,6,24,23.8
4 Seasons,,NOP,NBA,35:49,10,13,0,0,10,13,6,10,8,14,18,3,3,5,4,5,24,21.9
3 Seasons,,CHI,NBA,38:36,6,8,0,0,6,8,6,10,9,10,16,3,3,5,4,6,14,13.6
2 Seasons,,HOU,NBA,43:31,11,14,0,1,11,14,11,14,9,17,23,4,4,4,7,6,22,23.8
