,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,34,PHO,NBA,PF,82,2751,,,3%,64%,34%,+2.5,+0.6,92,48,107,23,159,0,519,35,66
2001-02,35,DET,NBA,PF,80,2855,,,,93%,7%,+2.2,-1.8,73,50,124,18,80,0,457,20,47
2002-03,36,DET,NBA,PF,81,2825,,,1%,96%,4%,+3.0,-4.2,84,38,112,21,101,0,610,22,36
2003-04,37,GSW,NBA,PF,82,2846,,,,81%,19%,-1.6,-3.1,109,47,113,11,63,0,588,12,43
2004-05,38,TOT,NBA,C-PF,71,1689,,,1%,38%,62%,-8.8,-8.5,32,24,96,5,34,0,233,5,16
2004-05,38,GSW,NBA,C,42,1090,,,,15%,85%,-9.2,-9.3,22,13,55,4,21,0,165,4,9
2004-05,38,NJN,NBA,PF,29,599,,,2%,78%,20%,-8.0,-7.4,10,11,41,1,13,0,68,1,7
2005-06,39,NJN,NBA,PF,80,1863,,,,73%,27%,+0.1,-2.5,31,18,128,7,26,10,206,3,13
2006-07,40,NJN,NBA,C,50,955,,,,41%,59%,-11.8,-14.8,17,6,62,0,8,15,122,0,7
Career,,,NBA,,526,15784,,,1%,75%,25%,-0.6,-3.6,438,231,742,85,471,25,2735,97,228
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,161,5680,,,,94%,5%,+2.6,-3.0,157,88,236,39,181,0,1067,42,83
3 seasons,,NJN,NBA,,159,3417,,,1%,65%,35%,-4.6,-6.8,58,35,231,8,47,25,396,4,27
2 seasons,,GSW,NBA,,124,3936,,,,63%,37%,-3.7,-4.8,131,60,168,15,84,0,753,16,52
1 season,,PHO,NBA,,82,2751,,,3%,64%,34%,+2.5,+0.6,92,48,107,23,159,0,519,35,66
