Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,27,POR,NBA,C,1,0,18:00,5,8,0.625,0,1,0,0,0,NA,1,2,5,1,0,0,0,10
Career,NA,,NBA,,1,0,18,5,8,0.625,0,1,0,0,0,NA,1,2,5,1,0,0,0,10
