Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,22,KEN,ABA,SF,5,147,10.3,0.511,0,0.453,NA,NA,7.1,3.6,20.1,21.3,NA,0.2,0.1,0.3,0.087
1969-70,24,CAR,ABA,PF,4,91,21.8,0.543,0,0.368,NA,NA,13.5,13.3,NA,NA,NA,0.2,0.1,0.3,0.158
Career,NA,,ABA,,9,238,14.7,0.525,0,0.418,NA,NA,9.5,7.3,20.1,21.3,NA,0.4,0.2,0.6,0.115
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,KEN,ABA,,5,147,10.3,0.511,0,0.453,NA,NA,7.1,3.6,20.1,21.3,NA,0.2,0.1,0.3,0.087
1 season,NA,CAR,ABA,,4,91,21.8,0.543,0,0.368,NA,NA,13.5,13.3,NA,NA,NA,0.2,0.1,0.3,0.158
