Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,22,PTP,ABA,,8,NA,27,6.7,18.7,0.357,2.7,5.3,0.5,4,13.3,0.3,5.3,6.7,0.8,NA,NA,6.7,0,NA,2.7,10.7,21.3
1968-69,23,MNP,ABA,SG,5,NA,50,5.8,15.8,0.364,3.6,10.1,0.357,2.2,5.8,0.375,2.2,2.2,1,NA,NA,7.9,3.6,NA,2.9,10.1,17.3
Career,NA,,ABA,,13,NA,77,6.1,16.8,0.361,3.3,8.4,0.389,2.8,8.4,0.333,3.3,3.7,0.875,NA,NA,7.5,2.3,NA,2.8,10.3,18.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,13,NA,77,6.1,16.8,0.361,3.3,8.4,0.389,2.8,8.4,0.333,3.3,3.7,0.875,NA,NA,7.5,2.3,NA,2.8,10.3,18.7
