Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,22,PTP,ABA,,8,NA,27,5,14,0.357,2,4,0.5,3,10,0.3,0.429,4,5,0.8,NA,NA,5,0,NA,2,8,16
1968-69,23,MNP,ABA,SG,5,NA,50,8,22,0.364,5,14,0.357,3,8,0.375,0.477,3,3,1,NA,NA,11,5,NA,4,14,24
Career,NA,,ABA,,13,NA,77,13,36,0.361,7,18,0.389,6,18,0.333,0.458,7,8,0.875,NA,NA,16,5,NA,6,22,40
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,13,NA,77,13,36,0.361,7,18,0.389,6,18,0.333,0.458,7,8,0.875,NA,NA,16,5,NA,6,22,40
