Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,22,PTP,ABA,,8,NA,3.4,0.6,1.8,0.357,0.3,0.5,0.5,0.4,1.3,0.3,0.429,0.5,0.6,0.8,NA,NA,0.6,0,NA,0.3,1,2
1968-69,23,MNP,ABA,SG,5,NA,10,1.6,4.4,0.364,1,2.8,0.357,0.6,1.6,0.375,0.477,0.6,0.6,1,NA,NA,2.2,1,NA,0.8,2.8,4.8
Career,NA,,ABA,,13,NA,5.9,1,2.8,0.361,0.5,1.4,0.389,0.5,1.4,0.333,0.458,0.5,0.6,0.875,NA,NA,1.2,0.4,NA,0.5,1.7,3.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,13,NA,5.9,1,2.8,0.361,0.5,1.4,0.389,0.5,1.4,0.333,0.458,0.5,0.6,0.875,NA,NA,1.2,0.4,NA,0.5,1.7,3.1
